1,56,A,9
1,57,A,5
1,58,A,6
1,59,A,4
1,60,A,6
1,61,A,9
1,62,A,9
1,63,A,3
1,64,A,3
1,65,A,8
1,66,A,1
1,67,A,9
1,68,A,4
1,69,A,8
1,70,A,9
1,71,A,8
1,72,A,7
1,73,A,2
1,74,A,4
1,75,A,6
1,76,A,6
1,77,A,3
1,78,A,1
1,79,A,7
1,80,A,8
1,81,A,8
1,82,A,1
1,83,A,3
1,84,A,4
1,85,A,5
1,86,A,1
1,87,A,2
1,88,A,8
1,89,A,4
1,90,A,3
1,91,A,9
1,92,A,4
1,93,A,6
1,94,A,1
1,95,A,5
1,96,A,6
1,97,A,6
1,98,A,8
1,99,A,8
2,0,A,1
2,1,A,2
2,2,A,2
2,3,A,7
2,4,A,4
2,5,A,2
2,6,A,3
2,7,A,6
2,8,A,5
2,9,A,7
2,10,A,1
2,11,A,7
2,12,A,5
2,13,A,2
2,14,A,4
2,15,A,8
2,16,A,6
2,17,A,4
2,18,A,7
2,19,A,6
2,20,A,6
2,21,A,8
2,22,A,8
2,23,A,1
2,24,A,3
2,25,A,3
2,26,A,4
2,27,A,5
2,28,A,5
2,29,A,5
2,30,A,3
2,31,A,6
2,32,A,9
2,33,A,5
2,34,A,9
2,35,A,2
2,36,A,9
2,37,A,9
2,38,A,9
2,39,A,4
2,40,A,3
2,41,A,7
2,42,A,2
2,43,A,9
2,44,A,6
2,45,A,8
2,46,A,2
2,47,A,7
2,48,A,8
2,49,A,5
2,50,A,3
2,51,A,1
2,52,A,6
2,53,A,4
2,54,A,6
2,55,A,6
2,56,A,7
2,57,A,4
2,58,A,5
2,59,A,3
2,60,A,8
2,61,A,7
2,62,A,8
2,63,A,2
2,64,A,9
2,65,A,4
2,66,A,3
2,67,A,2
2,68,A,8
2,69,A,6
2,70,A,8
2,71,A,7
2,72,A,7
2,73,A,9
2,74,A,9
2,75,A,1
2,76,A,4
2,77,A,2
2,78,A,4
2,79,A,5
2,80,A,9
2,81,A,4
2,82,A,4
2,83,A,5
2,84,A,4
2,85,A,8
2,86,A,8
2,87,A,7
2,88,A,3
2,89,A,3
2,90,A,2
2,91,A,9
2,92,A,7
2,93,A,6
2,94,A,8
2,95,A,3
2,96,A,7
2,97,A,3
2,98,A,1
2,99,A,1
3,0,A,2
3,1,A,2
3,2,A,8
3,3,A,8
3,4,A,3
3,5,A,6
3,6,A,1
3,7,A,7
3,8,A,6
3,9,A,5
3,10,A,5
3,11,A,8
3,12,A,2
3,13,A,1
3,14,A,8
3,15,A,9
3,16,A,8
3,17,A,2
3,18,A,5
3,19,A,6
3,20,A,9
3,21,A,7
3,22,A,9
3,23,A,3
3,24,A,4
3,25,A,6
3,26,A,2
3,27,A,6
3,28,A,4
3,29,A,4
3,30,A,3
3,31,A,8
3,32,A,4
3,33,A,7
3,34,A,3
3,35,A,5
3,36,A,6
3,37,A,4
3,38,A,7
3,39,A,5
3,40,A,9
3,41,A,5
3,42,A,4
3,43,A,1
3,44,A,6
3,45,A,1
3,46,A,2
3,47,A,9
3,48,A,2
3,49,A,8
3,50,A,6
3,51,A,3
3,52,A,1
3,53,A,4
3,54,A,1
3,55,A,3
3,56,A,2
3,57,A,9
3,58,A,9
3,59,A,8
3,60,A,2
3,61,A,9
3,62,A,1
3,63,A,5
3,64,A,5
3,65,A,9
3,66,A,4
3,67,A,3
3,68,A,1
3,69,A,5
3,70,A,8
3,71,A,2
3,72,A,1
3,73,A,4
3,74,A,2
3,75,A,3
3,76,A,3
3,77,A,1
3,78,A,2
3,79,A,9
3,80,A,6
3,81,A,4
3,82,A,7
3,83,A,8
3,84,A,3
3,85,A,7
3,86,A,1
3,87,A,6
3,88,A,1
3,89,A,1
3,90,A,9
3,91,A,8
3,92,A,1
3,93,A,4
3,94,A,4
3,95,A,5
3,96,A,1
3,97,A,8
3,98,A,1
3,99,A,1
4,0,A,6
4,1,A,2
4,2,A,2
4,3,A,1
4,4,A,2
4,5,A,9
4,6,A,1
4,7,A,3
4,8,A,3
4,9,A,6
4,10,A,6
4,11,A,2
4,12,A,7
4,13,A,5
4,14,A,9
4,15,A,6
4,16,A,5
4,17,A,9
4,18,A,8
4,19,A,3
4,20,A,9
4,21,A,1
4,22,A,7
4,23,A,3
4,24,A,6
4,25,A,8
4,26,A,1
4,27,A,9
4,28,A,9
4,29,A,5
4,30,A,5
4,31,A,2
4,32,A,7
4,33,A,5
4,34,A,8
4,35,A,7
4,36,A,3
4,37,A,3
4,38,A,4
4,39,A,4
4,40,A,7
4,41,A,2
4,42,A,2
4,43,A,5
4,44,A,7
4,45,A,7
4,46,A,6
4,47,A,6
4,48,A,3
4,49,A,3
4,50,A,3
4,51,A,7
4,52,A,3
4,53,A,3
4,54,A,2
4,55,A,9
4,56,A,5
4,57,A,8
4,58,A,4
4,59,A,1
4,60,A,5
4,61,A,2
4,62,A,7
4,63,A,6
4,64,A,8
4,65,A,2
4,66,A,7
4,67,A,7
4,68,A,7
4,69,A,9
4,70,A,5
4,71,A,7
4,72,A,8
4,73,A,3
4,74,A,2
4,75,A,4
4,76,A,7
4,77,A,6
4,78,A,4
4,79,A,3
4,80,A,6
4,81,A,8
4,82,A,7
4,83,A,6
4,84,A,1
4,85,A,6
4,86,A,9
4,87,A,3
4,88,A,5
4,89,A,5
4,90,A,8
4,91,A,7
4,92,A,4
4,93,A,2
4,94,A,2
4,95,A,8
4,96,A,8
4,97,A,6
4,98,A,1
4,99,A,2
5,0,A,4
5,1,A,5
5,2,A,8
5,3,A,4
5,4,A,5
5,5,A,5
5,6,A,6
5,7,A,5
5,8,A,5
5,9,A,9
5,10,A,3
5,11,A,4
5,12,A,4
5,13,A,1
5,14,A,4
5,15,A,4
5,16,A,5
5,17,A,6
5,18,A,1
5,19,A,1
5,20,A,7
5,21,A,1
5,22,A,9
5,23,A,7
5,24,A,5
5,25,A,1
5,26,A,4
5,27,A,7
5,28,A,3
5,29,A,2
5,30,A,7
5,31,A,6
5,32,A,8
5,33,A,9
5,34,A,5
5,35,A,4
5,36,A,7
5,37,A,8
5,38,A,2
5,39,A,3
5,40,A,5
5,41,A,1
5,42,A,6
5,43,A,9
5,44,A,8
5,45,A,7
5,46,A,3
5,47,A,5
5,48,A,5
5,49,A,9
5,50,A,6
5,51,A,2
5,52,A,9
5,53,A,9
5,54,A,6
5,55,A,8
5,56,A,6
5,57,A,7
5,58,A,5
5,59,A,1
5,60,A,2
5,61,A,9
5,62,A,3
5,63,A,4
5,64,A,4
5,65,A,7
5,66,A,5
5,67,A,6
5,68,A,9
5,69,A,5
5,70,A,1
5,71,A,2
5,72,A,2
5,73,A,6
5,74,A,5
5,75,A,9
5,76,A,4
5,77,A,1
5,78,A,4
5,79,A,4
5,80,A,5
5,81,A,8
5,82,A,3
5,83,A,5
5,84,A,5
5,85,A,2
5,86,A,8
5,87,A,8
5,88,A,4
5,89,A,7
5,90,A,5
5,91,A,5
5,92,A,1
5,93,A,4
5,94,A,2
5,95,A,1
5,96,A,8
5,97,A,9
5,98,A,1
5,99,A,4
6,0,A,8
6,1,A,6
6,2,A,9
6,3,A,2
6,4,A,4
6,5,A,4
6,6,A,7
6,7,A,4
6,8,A,1
6,9,A,5
6,10,A,1
6,11,A,9
6,12,A,4
6,13,A,6
6,14,A,3
6,15,A,2
6,16,A,1
6,17,A,2
6,18,A,2
6,19,A,6
6,20,A,4
6,21,A,3
6,22,A,8
6,23,A,7
6,24,A,4
6,25,A,1
6,26,A,6
6,27,A,7
6,28,A,7
6,29,A,6
6,30,A,1
6,31,A,5
6,32,A,7
6,33,A,3
6,34,A,1
6,35,A,6
6,36,A,7
6,37,A,3
6,38,A,4
6,39,A,2
6,40,A,2
6,41,A,4
6,42,A,1
6,43,A,5
6,44,A,3
6,45,A,3
6,46,A,7
6,47,A,4
6,48,A,8
6,49,A,7
6,50,A,6
6,51,A,2
6,52,A,6
6,53,A,3
6,54,A,3
6,55,A,7
6,56,A,8
6,57,A,4
6,58,A,9
6,59,A,6
6,60,A,2
6,61,A,2
6,62,A,5
6,63,A,7
6,64,A,4
6,65,A,3
6,66,A,1
6,67,A,9
6,68,A,6
6,69,A,1
6,70,A,5
6,71,A,4
6,72,A,5
6,73,A,9
6,74,A,5
6,75,A,6
6,76,A,7
6,77,A,3
6,78,A,9
6,79,A,4
6,80,A,7
6,81,A,6
6,82,A,7
6,83,A,4
6,84,A,3
6,85,A,5
6,86,A,4
6,87,A,4
6,88,A,7
6,89,A,2
6,90,A,4
6,91,A,9
6,92,A,9
6,93,A,7
6,94,A,8
6,95,A,6
6,96,A,6
6,97,A,4
6,98,A,6
6,99,A,7
7,0,A,9
7,1,A,6
7,2,A,5
7,3,A,5
7,4,A,5
7,5,A,3
7,6,A,9
7,7,A,3
7,8,A,4
7,9,A,8
7,10,A,8
7,11,A,5
7,12,A,9
7,13,A,4
7,14,A,3
7,15,A,7
7,16,A,1
7,17,A,2
7,18,A,3
7,19,A,3
7,20,A,7
7,21,A,7
7,22,A,5
7,23,A,7
7,24,A,7
7,25,A,7
7,26,A,5
7,27,A,1
7,28,A,4
7,29,A,5
7,30,A,8
7,31,A,4
7,32,A,3
7,33,A,9
7,34,A,2
7,35,A,7
7,36,A,9
7,37,A,8
7,38,A,7
7,39,A,2
7,40,A,3
7,41,A,8
7,42,A,7
7,43,A,8
7,44,A,3
7,45,A,1
7,46,A,7
7,47,A,3
7,48,A,6
7,49,A,7
7,50,A,9
7,51,A,3
7,52,A,7
7,53,A,2
7,54,A,2
7,55,A,5
7,56,A,4
7,57,A,2
7,58,A,1
7,59,A,5
7,60,A,1
7,61,A,3
7,62,A,2
7,63,A,8
7,64,A,5
7,65,A,5
7,66,A,8
7,67,A,5
7,68,A,9
7,69,A,8
7,70,A,2
7,71,A,2
7,72,A,5
7,73,A,7
7,74,A,8
7,75,A,1
7,76,A,6
7,77,A,2
7,78,A,5
7,79,A,1
7,80,A,8
7,81,A,6
7,82,A,7
7,83,A,8
7,84,A,1
7,85,A,6
7,86,A,3
7,87,A,9
7,88,A,5
7,89,A,3
7,90,A,8
7,91,A,9
7,92,A,5
7,93,A,3
7,94,A,6
7,95,A,6
7,96,A,4
7,97,A,3
7,98,A,2
7,99,A,3
8,0,A,2
8,1,A,6
8,2,A,8
8,3,A,9
8,4,A,2
8,5,A,5
8,6,A,2
8,7,A,3
8,8,A,2
8,9,A,1
8,10,A,3
8,11,A,5
8,12,A,7
8,13,A,6
8,14,A,6
8,15,A,3
8,16,A,1
8,17,A,9
8,18,A,1
8,19,A,1
8,20,A,8
8,21,A,4
8,22,A,4
8,23,A,9
8,24,A,2
8,25,A,3
8,26,A,9
8,27,A,5
8,28,A,9
8,29,A,9
8,30,A,5
8,31,A,7
8,32,A,3
8,33,A,7
8,34,A,8
8,35,A,9
8,36,A,2
8,37,A,6
8,38,A,8
8,39,A,3
8,40,A,8
8,41,A,8
8,42,A,2
8,43,A,3
8,44,A,5
8,45,A,2
8,46,A,6
8,47,A,5
8,48,A,7
8,49,A,7
8,50,A,9
8,51,A,2
8,52,A,5
8,53,A,1
8,54,A,1
8,55,A,3
8,56,A,4
8,57,A,7
8,58,A,2
8,59,A,8
8,60,A,2
8,61,A,8
8,62,A,7
8,63,A,1
8,64,A,6
8,65,A,3
8,66,A,7
8,67,A,4
8,68,A,8
8,69,A,6
8,70,A,5
8,71,A,8
8,72,A,6
8,73,A,5
8,74,A,7
8,75,A,1
8,76,A,4
8,77,A,8
8,78,A,7
8,79,A,6
8,80,A,8
8,81,A,4
8,82,A,7
8,83,A,7
8,84,A,1
8,85,A,4
8,86,A,4
8,87,A,7
8,88,A,6
8,89,A,3
8,90,A,9
8,91,A,7
8,92,A,3
8,93,A,5
8,94,A,2
8,95,A,9
8,96,A,8
8,97,A,7
8,98,A,4
8,99,A,3
9,0,A,6
9,1,A,5
9,2,A,8
9,3,A,9
9,4,A,9
9,5,A,2
9,6,A,7
9,7,A,8
9,8,A,4
9,9,A,6
9,10,A,8
9,11,A,4
9,12,A,2
9,13,A,8
9,14,A,6
9,15,A,6
9,16,A,2
9,17,A,5
9,18,A,2
9,19,A,9
9,20,A,8
9,21,A,5
9,22,A,5
9,23,A,7
9,24,A,6
9,25,A,4
9,26,A,7
9,27,A,4
9,28,A,7
9,29,A,1
9,30,A,6
9,31,A,2
9,32,A,8
9,33,A,2
9,34,A,3
9,35,A,2
9,36,A,2
9,37,A,1
9,38,A,1
9,39,A,1
9,40,A,5
9,41,A,9
9,42,A,9
9,43,A,7
9,44,A,3
9,45,A,3
9,46,A,2
9,47,A,5
9,48,A,7
9,49,A,6
9,50,A,2
9,51,A,5
9,52,A,2
9,53,A,4
9,54,A,3
9,55,A,2
9,56,A,9
9,57,A,2
9,58,A,5
9,59,A,7
9,60,A,6
9,61,A,2
9,62,A,1
9,63,A,8
9,64,A,4
9,65,A,8
9,66,A,2
9,67,A,3
9,68,A,1
9,69,A,6
9,70,A,6
9,71,A,6
9,72,A,9
9,73,A,6
9,74,A,6
9,75,A,9
9,76,A,6
9,77,A,7
9,78,A,4
9,79,A,7
9,80,A,4
9,81,A,1
9,82,A,6
9,83,A,8
9,84,A,2
9,85,A,4
9,86,A,8
9,87,A,7
9,88,A,4
9,89,A,4
9,90,A,7
9,91,A,4
9,92,A,1
9,93,A,9
9,94,A,8
9,95,A,8
9,96,A,3
9,97,A,9
9,98,A,8
9,99,A,4
10,0,A,6
10,1,A,5
10,2,A,9
10,3,A,4
10,4,A,4
10,5,A,5
10,6,A,2
10,7,A,9
10,8,A,3
10,9,A,7
10,10,A,3
10,11,A,6
10,12,A,2
10,13,A,1
10,14,A,3
10,15,A,6
10,16,A,8
10,17,A,3
10,18,A,8
10,19,A,5
10,20,A,5
10,21,A,4
10,22,A,7
10,23,A,8
10,24,A,2
10,25,A,2
10,26,A,6
10,27,A,5
10,28,A,2
10,29,A,8
10,30,A,4
10,31,A,2
10,32,A,5
10,33,A,1
10,34,A,4
10,35,A,8
10,36,A,7
10,37,A,6
10,38,A,5
10,39,A,7
10,40,A,6
10,41,A,2
10,42,A,4
10,43,A,7
10,44,A,3
10,45,A,5
10,46,A,6
10,47,A,7
10,48,A,8
10,49,A,4
10,50,A,5
10,51,A,9
10,52,A,6
10,53,A,5
10,54,A,8
10,55,A,9
10,56,A,3
10,57,A,7
10,58,A,1
10,59,A,7
10,60,A,3
10,61,A,6
10,62,A,4
10,63,A,1
10,64,A,2
10,65,A,8
10,66,A,2
10,67,A,2
10,68,A,6
10,69,A,6
10,70,A,8
10,71,A,8
10,72,A,1
10,73,A,7
10,74,A,6
10,75,A,6
10,76,A,5
10,77,A,8
10,78,A,4
10,79,A,9
10,80,A,9
10,81,A,9
10,82,A,5
10,83,A,2
10,84,A,9
10,85,A,1
10,86,A,7
10,87,A,1
10,88,A,7
10,89,A,4
10,90,A,5
10,91,A,5
10,92,A,7
10,93,A,9
10,94,A,5
10,95,A,4
10,96,A,4
10,97,A,6
10,98,A,4
10,99,A,3
11,0,A,7
11,1,A,6
11,2,A,9
11,3,A,5
11,4,A,2
11,5,A,1
11,6,A,2
11,7,A,3
11,8,A,1
11,9,A,8
11,10,A,7
11,11,A,1
11,12,A,9
11,13,A,1
11,14,A,3
11,15,A,6
11,16,A,1
11,17,A,1
11,18,A,5
11,19,A,8
11,20,A,5
11,21,A,4
11,22,A,7
11,23,A,7
11,24,A,7
11,25,A,6
11,26,A,7
11,27,A,9
11,28,A,4
11,29,A,7
11,30,A,4
11,31,A,8
11,32,A,9
11,33,A,2
11,34,A,1
11,35,A,6
11,36,A,3
11,37,A,9
11,38,A,9
11,39,A,9
11,40,A,5
11,41,A,5
11,42,A,8
11,43,A,4
11,44,A,6
11,45,A,5
11,46,A,8
11,47,A,9
11,48,A,9
11,49,A,4
11,50,A,4
11,51,A,6
11,52,A,9
11,53,A,8
11,54,A,6
11,55,A,6
11,56,A,7
11,57,A,1
11,58,A,7
11,59,A,2
11,60,A,4
11,61,A,9
11,62,A,7
11,63,A,6
11,64,A,8
11,65,A,1
11,66,A,7
11,67,A,8
11,68,A,2
11,69,A,8
11,70,A,9
11,71,A,1
11,72,A,5
11,73,A,6
11,74,A,8
11,75,A,7
11,76,A,2
11,77,A,2
11,78,A,2
11,79,A,6
11,80,A,7
11,81,A,2
11,82,A,3
11,83,A,6
11,84,A,7
11,85,A,9
11,86,A,2
11,87,A,9
11,88,A,8
11,89,A,7
11,90,A,7
11,91,A,1
11,92,A,5
11,93,A,7
11,94,A,4
11,95,A,4
11,96,A,4
11,97,A,3
11,98,A,3
11,99,A,6
12,0,A,1
12,1,A,5
12,2,A,8
12,3,A,4
12,4,A,6
12,5,A,8
12,6,A,1
12,7,A,6
12,8,A,5
12,9,A,3
12,10,A,8
12,11,A,8
12,12,A,6
12,13,A,4
12,14,A,8
12,15,A,2
12,16,A,6
12,17,A,7
12,18,A,9
12,19,A,6
12,20,A,9
12,21,A,4
12,22,A,5
12,23,A,2
12,24,A,1
12,25,A,6
12,26,A,3
12,27,A,5
12,28,A,2
12,29,A,1
12,30,A,3
12,31,A,1
12,32,A,2
12,33,A,5
12,34,A,9
12,35,A,6
12,36,A,8
12,37,A,1
12,38,A,1
12,39,A,6
12,40,A,4
12,41,A,3
12,42,A,3
12,43,A,4
12,44,A,1
12,45,A,5
12,46,A,1
12,47,A,7
12,48,A,1
12,49,A,5
12,50,A,2
12,51,A,8
12,52,A,6
12,53,A,4
12,54,A,1
12,55,A,7
12,56,A,8
12,57,A,2
12,58,A,5
12,59,A,5
12,60,A,9
12,61,A,6
12,62,A,7
12,63,A,5
12,64,A,4
12,65,A,3
12,66,A,9
12,67,A,5
12,68,A,3
12,69,A,2
12,70,A,3
12,71,A,8
12,72,A,1
12,73,A,7
12,74,A,7
12,75,A,7
12,76,A,6
12,77,A,1
12,78,A,2
12,79,A,8
12,80,A,1
12,81,A,7
12,82,A,2
12,83,A,7
12,84,A,8
12,85,A,8
12,86,A,8
12,87,A,8
12,88,A,7
12,89,A,1
12,90,A,4
12,91,A,3
12,92,A,4
12,93,A,3
12,94,A,4
12,95,A,3
12,96,A,3
12,97,A,9
12,98,A,2
12,99,A,5
13,0,A,6
13,1,A,3
13,2,A,9
13,3,A,3
13,4,A,1
13,5,A,2
13,6,A,7
13,7,A,5
13,8,A,1
13,9,A,9
13,10,A,5
13,11,A,1
13,12,A,9
13,13,A,2
13,14,A,7
13,15,A,5
13,16,A,8
13,17,A,2
13,18,A,4
13,19,A,2
13,20,A,6
13,21,A,2
13,22,A,8
13,23,A,6
13,24,A,3
13,25,A,7
13,26,A,8
13,27,A,6
13,28,A,3
13,29,A,2
13,30,A,1
13,31,A,7
13,32,A,3
13,33,A,4
13,34,A,1
13,35,A,1
13,36,A,8
13,37,A,2
13,38,A,4
13,39,A,8
13,40,A,9
13,41,A,3
13,42,A,6
13,43,A,5
13,44,A,6
13,45,A,1
13,46,A,2
13,47,A,8
13,48,A,9
13,49,A,9
13,50,A,9
13,51,A,6
13,52,A,9
13,53,A,1
13,54,A,2
13,55,A,2
13,56,A,5
13,57,A,1
13,58,A,8
13,59,A,1
13,60,A,5
13,61,A,8
13,62,A,1
13,63,A,9
13,64,A,6
13,65,A,6
13,66,A,6
13,67,A,5
13,68,A,7
13,69,A,9
13,70,A,7
13,71,A,7
13,72,A,9
13,73,A,9
13,74,A,3
13,75,A,6
13,76,A,6
13,77,A,5
13,78,A,8
13,79,A,9
13,80,A,7
13,81,A,6
13,82,A,3
13,83,A,3
13,84,A,5
13,85,A,4
13,86,A,5
13,87,A,1
13,88,A,8
13,89,A,8
13,90,A,7
13,91,A,8
13,92,A,9
13,93,A,8
13,94,A,2
13,95,A,3
13,96,A,7
13,97,A,8
13,98,A,4
13,99,A,5
14,0,A,6
14,1,A,4
14,2,A,2
14,3,A,1
14,4,A,1
14,5,A,8
14,6,A,3
14,7,A,6
14,8,A,9
14,9,A,2
14,10,A,5
14,11,A,4
14,12,A,4
14,13,A,1
14,14,A,2
14,15,A,9
14,16,A,5
14,17,A,9
14,18,A,4
14,19,A,2
14,20,A,7
14,21,A,1
14,22,A,6
14,23,A,9
14,24,A,2
14,25,A,8
14,26,A,3
14,27,A,3
14,28,A,9
14,29,A,4
14,30,A,4
14,31,A,2
14,32,A,1
14,33,A,7
14,34,A,3
14,35,A,3
14,36,A,4
14,37,A,8
14,38,A,7
14,39,A,3
14,40,A,4
14,41,A,3
14,42,A,7
14,43,A,4
14,44,A,9
14,45,A,9
14,46,A,9
14,47,A,5
14,48,A,9
14,49,A,4
14,50,A,3
14,51,A,3
14,52,A,8
14,53,A,5
14,54,A,9
14,55,A,5
14,56,A,7
14,57,A,8
14,58,A,4
14,59,A,9
14,60,A,9
14,61,A,3
14,62,A,8
14,63,A,8
14,64,A,7
14,65,A,3
14,66,A,7
14,67,A,8
14,68,A,9
14,69,A,1
14,70,A,5
14,71,A,5
14,72,A,6
14,73,A,6
14,74,A,2
14,75,A,3
14,76,A,8
14,77,A,7
14,78,A,8
14,79,A,8
14,80,A,2
14,81,A,4
14,82,A,1
14,83,A,3
14,84,A,1
14,85,A,6
14,86,A,2
14,87,A,1
14,88,A,5
14,89,A,1
14,90,A,9
14,91,A,2
14,92,A,4
14,93,A,1
14,94,A,7
14,95,A,5
14,96,A,7
14,97,A,4
14,98,A,1
14,99,A,9
15,0,A,6
15,1,A,6
15,2,A,5
15,3,A,7
15,4,A,4
15,5,A,5
15,6,A,2
15,7,A,6
15,8,A,6
15,9,A,8
15,10,A,7
15,11,A,1
15,12,A,3
15,13,A,3
15,14,A,8
15,15,A,4
15,16,A,7
15,17,A,5
15,18,A,2
15,19,A,4
15,20,A,9
15,21,A,4
15,22,A,5
15,23,A,3
15,24,A,5
15,25,A,9
15,26,A,4
15,27,A,1
15,28,A,1
15,29,A,3
15,30,A,4
15,31,A,4
15,32,A,5
15,33,A,1
15,34,A,5
15,35,A,9
15,36,A,5
15,37,A,5
15,38,A,2
15,39,A,4
15,40,A,1
15,41,A,1
15,42,A,9
15,43,A,5
15,44,A,2
15,45,A,5
15,46,A,4
15,47,A,8
15,48,A,3
15,49,A,3
15,50,A,6
15,51,A,6
15,52,A,1
15,53,A,9
15,54,A,1
15,55,A,7
15,56,A,4
15,57,A,6
15,58,A,6
15,59,A,6
15,60,A,4
15,61,A,6
15,62,A,2
15,63,A,3
15,64,A,8
15,65,A,6
15,66,A,5
15,67,A,1
15,68,A,9
15,69,A,2
15,70,A,3
15,71,A,2
15,72,A,3
15,73,A,3
15,74,A,7
15,75,A,9
15,76,A,8
15,77,A,6
15,78,A,4
15,79,A,1
15,80,A,3
15,81,A,7
15,82,A,2
15,83,A,1
15,84,A,8
15,85,A,8
15,86,A,8
15,87,A,6
15,88,A,5
15,89,A,9
15,90,A,6
15,91,A,4
15,92,A,7
15,93,A,4
15,94,A,6
15,95,A,4
15,96,A,8
15,97,A,5
15,98,A,8
15,99,A,3
16,0,A,5
16,1,A,5
16,2,A,2
16,3,A,4
16,4,A,9
16,5,A,7
16,6,A,5
16,7,A,2
16,8,A,8
16,9,A,6
16,10,A,9
16,11,A,8
16,12,A,9
16,13,A,7
16,14,A,9
16,15,A,8
16,16,A,4
16,17,A,7
16,18,A,1
16,19,A,3
16,20,A,7
16,21,A,2
16,22,A,9
16,23,A,9
16,24,A,4
16,25,A,6
16,26,A,4
16,27,A,4
16,28,A,3
16,29,A,2
16,30,A,4
16,31,A,7
16,32,A,2
16,33,A,2
16,34,A,5
16,35,A,7
16,36,A,5
16,37,A,5
16,38,A,5
16,39,A,4
16,40,A,9
16,41,A,1
16,42,A,4
16,43,A,3
16,44,A,7
16,45,A,3
16,46,A,5
16,47,A,1
16,48,A,8
16,49,A,7
16,50,A,3
16,51,A,3
16,52,A,4
16,53,A,6
16,54,A,6
16,55,A,8
16,56,A,6
16,57,A,8
16,58,A,5
16,59,A,3
16,60,A,9
16,61,A,6
16,62,A,7
16,63,A,2
16,64,A,2
16,65,A,5
16,66,A,9
16,67,A,8
16,68,A,4
16,69,A,6
16,70,A,8
16,71,A,4
16,72,A,7
16,73,A,8
16,74,A,3
16,75,A,9
16,76,A,4
16,77,A,3
16,78,A,5
16,79,A,9
16,80,A,7
16,81,A,7
16,82,A,2
16,83,A,7
16,84,A,6
16,85,A,3
16,86,A,4
16,87,A,5
16,88,A,2
16,89,A,8
16,90,A,7
16,91,A,2
16,92,A,4
16,93,A,8
16,94,A,6
16,95,A,2
16,96,A,3
16,97,A,5
16,98,A,5
16,99,A,5
17,0,A,8
17,1,A,1
17,2,A,9
17,3,A,8
17,4,A,4
17,5,A,2
17,6,A,9
17,7,A,8
17,8,A,9
17,9,A,8
17,10,A,4
17,11,A,8
17,12,A,7
17,13,A,1
17,14,A,5
17,15,A,5
17,16,A,5
17,17,A,2
17,18,A,8
17,19,A,3
17,20,A,2
17,21,A,2
17,22,A,5
17,23,A,5
17,24,A,4
17,25,A,1
17,26,A,6
17,27,A,1
17,28,A,5
17,29,A,5
17,30,A,1
17,31,A,2
17,32,A,4
17,33,A,2
17,34,A,2
17,35,A,3
17,36,A,2
17,37,A,6
17,38,A,1
17,39,A,7
17,40,A,4
17,41,A,1
17,42,A,2
17,43,A,6
17,44,A,2
17,45,A,5
17,46,A,7
17,47,A,8
17,48,A,8
17,49,A,9
